# mu_0 sigma_0 logL logPrior
-9.286418590838715903e-03 8.943134181888998668e-01 -1.327889244054440212e+02 -3.359918283263441552e+00
-4.096020873160442083e-02 9.421390477018576348e-01 -1.327888679222314749e+02 -3.412014862607514409e+00
-7.368300055532224502e-02 9.312803097231527882e-01 -1.327888594833356706e+02 -3.400422306416801543e+00
-6.739925796070390940e-02 8.900782998423821812e-01 -1.327887272271709094e+02 -3.355171426106361210e+00
-1.593744579742618905e-02 8.897472960443495449e-01 -1.327886472395970827e+02 -3.354799475278579468e+00
2.523065147868458480e-05 9.130188380921178126e-01 -1.327884755478128795e+02 -3.380618503459733581e+00
-8.121223831613376409e-02 9.050553183760228215e-01 -1.327884643013340735e+02 -3.371858057008190634e+00
-8.259996621284915186e-02 9.151191968905171281e-01 -1.327882797290987469e+02 -3.382916316515810706e+00
-7.716056391310788243e-02 8.983066193829351009e-01 -1.327882326932449075e+02 -3.364373446895727149e+00
-7.006416370614357292e-02 9.339234012300695609e-01 -1.327882247281914658e+02 -3.403256413233703093e+00
-8.147171657946117307e-02 9.200120210509115104e-01 -1.327881895837886645e+02 -3.388248726216373186e+00
-7.963599487304837132e-02 9.239153774071318104e-01 -1.327880313975816193e+02 -3.392482474453965224e+00
-3.572819191871655364e-02 8.838813512301044728e-01 -1.327880126813912511e+02 -3.348184825463064840e+00
-7.365737276855324756e-02 9.310694639523705574e-01 -1.327878697469780036e+02 -3.400195876586419086e+00
-1.124925808424965222e-02 8.929650385439322768e-01 -1.327877388226738162e+02 -3.358409419442355048e+00
-7.823120304879994935e-02 9.259753976240301387e-01 -1.327876705737967313e+02 -3.394709655751624755e+00
-1.566563515439690912e-04 9.124295140659379744e-01 -1.327876078973160077e+02 -3.379972827512827571e+00
-7.419866436364395967e-02 8.952943616081627809e-01 -1.327875939387784570e+02 -3.361014549751080160e+00
-8.255091829891944566e-02 9.137348408976363467e-01 -1.327875529806552208e+02 -3.381402410836430672e+00
-2.163605898965036828e-04 9.117634549403170752e-01 -1.327874505834204228e+02 -3.379242576748202609e+00
-7.312572088700113049e-03 9.292791360004004630e-01 -1.327874135949911931e+02 -3.398271152903219239e+00
-5.703775375512406404e-02 9.397423685835561979e-01 -1.327873581989956620e+02 -3.409467751622389908e+00
-7.516920911370882086e-02 8.963257180956704095e-01 -1.327872575113571827e+02 -3.362165861475161499e+00
-4.278275402212427386e-02 9.418782541147427967e-01 -1.327872382922710415e+02 -3.411738014206462832e+00
-4.006488543118802426e-03 9.007517256353774204e-01 -1.327872236460060265e+02 -3.367091655301493791e+00
-6.918219874538465708e-03 9.287887788189773675e-01 -1.327871356927842044e+02 -3.397743338834749327e+00
-8.234146805202918751e-02 9.152901327903851803e-01 -1.327871027486489766e+02 -3.383103089930470819e+00
-3.397346942325582455e-03 9.017879932981870406e-01 -1.327870852430595221e+02 -3.368241441645825063e+00
-1.941962099096343486e-02 9.374193027299333458e-01 -1.327870410787274693e+02 -3.406992666950614534e+00
-2.552649042542069757e-02 9.395907605018880560e-01 -1.327867170041864711e+02 -3.409306409197621512e+00
-6.762124110801380483e-02 9.351392298662400959e-01 -1.327866149868924595e+02 -3.404557417049665524e+00
-5.799037146674231730e-02 8.863227118157832596e-01 -1.327865372275271909e+02 -3.350943108741803123e+00
-4.152844231734842406e-04 9.124750130560682626e-01 -1.327863263885200240e+02 -3.380022692028437525e+00
-2.804767702863590617e-02 9.401641358986878583e-01 -1.327861035841189619e+02 -3.409916462578177043e+00
-8.056855864020802394e-02 9.211072347385601544e-01 -1.327859367293594346e+02 -3.389438452317373063e+00
-6.186485857389380227e-02 9.378236985967389749e-01 -1.327858603405045983e+02 -3.407423966651814240e+00
-4.247226489486070206e-02 9.416684588284174318e-01 -1.327858091992997345e+02 -3.411515247990205779e+00
-7.692065579070325732e-02 9.270739794382351073e-01 -1.327856417537661002e+02 -3.395895357499792322e+00
-5.796123815933763856e-02 8.864542857253472352e-01 -1.327855991867041610e+02 -3.351091546937907673e+00
-1.227450213682317048e-02 9.330933269356519455e-01 -1.327855509089100963e+02 -3.402367214613692514e+00
-1.665251685866296627e-02 8.898926536029994061e-01 -1.327855446585444952e+02 -3.354962831421491209e+00
-4.186779060122398921e-02 9.416297354456127922e-01 -1.327854995689352506e+02 -3.411474125046502159e+00
-2.159491063488148260e-03 9.208736463456694832e-01 -1.327854839853504814e+02 -3.389184824935524087e+00
-4.639060742760303668e-02 8.841775137451859390e-01 -1.327854411224071782e+02 -3.348519839781556762e+00
-1.853928701097816781e-02 8.889546788042894665e-01 -1.327853804309615953e+02 -3.353908244140668682e+00
-6.354510887758037241e-02 9.370069939336294063e-01 -1.327853316279404794e+02 -3.406552736286295513e+00
-3.715053338425292756e-02 8.841789624322806684e-01 -1.327849491500644206e+02 -3.348521478237506344e+00
-1.069742437642344501e-03 9.091237765447678365e-01 -1.327848506167295000e+02 -3.376343242622474428e+00
-5.682339171544065898e-02 9.393938893843610805e-01 -1.327848481035908605e+02 -3.409096858663763552e+00
-4.461179121108319739e-02 8.841457979750523277e-01 -1.327847293144147898e+02 -3.348483968773209973e+00
-8.035441833980379311e-02 9.209859201277794671e-01 -1.327847168986448878e+02 -3.389306738445427847e+00
-4.705769118988371510e-03 9.252482482769173178e-01 -1.327846024752747667e+02 -3.393924067920440990e+00
-1.824678767509395338e-02 8.892435341786397718e-01 -1.327845112410527690e+02 -3.354233129605947106e+00
-8.007552570689169258e-02 9.214995035102936383e-01 -1.327844504455966330e+02 -3.389864228224425791e+00
-4.735916712271366624e-03 9.006205973699034084e-01 -1.327842910771844345e+02 -3.366946068224318189e+00
-5.131582659665177154e-02 9.405769378060315766e-01 -1.327842784634148359e+02 -3.410355440510593361e+00
-4.908451570136779241e-02 9.409179985047320116e-01 -1.327842268283372675e+02 -3.410717982759157607e+00
-2.697624851120378198e-03 9.043617985794106806e-01 -1.327841782438379710e+02 -3.371091489892101833e+00
-8.145858466785171892e-02 9.089646094385774866e-01 -1.327840365859542828e+02 -3.376168149807599050e+00
-5.078115199160079113e-02 9.405923169876352352e-01 -1.327837907216716644e+02 -3.410371791172890354e+00
-8.132451928313454148e-02 9.172051511340031382e-01 -1.327837119563906185e+02 -3.385193157018277166e+00
-8.949214199702182349e-03 8.958037231284876611e-01 -1.327836912563834062e+02 -3.361583319868581832e+00
-8.037660006809652091e-02 9.203504996442324337e-01 -1.327836537944280622e+02 -3.388616565262573044e+00
-3.232814188479228579e-02 8.849355836320597080e-01 -1.327836304220773513e+02 -3.349376845401372815e+00
-1.202221771631990267e-02 8.932567821372219274e-01 -1.327834232768901188e+02 -3.358736079426581256e+00
-4.192140815149864030e-02 8.842475820411995757e-01 -1.327833380909307834e+02 -3.348599083506628382e+00
-1.072556948344753278e-02 8.943138310558942372e-01 -1.327832800990907742e+02 -3.359918744921391198e+00
-4.196722244019649578e-02 9.412883082806094981e-01 -1.327832739775070650e+02 -3.411111467553380905e+00
-1.191871626117960679e-02 9.323262780038475972e-01 -1.327832225029389690e+02 -3.401544827014672645e+00
-3.757832545536660129e-03 9.231760655749674527e-01 -1.327832139156940343e+02 -3.391681959813010128e+00
-1.445347259118415217e-02 8.916115738749073039e-01 -1.327832059777391009e+02 -3.356892572343594061e+00
-1.256785345533308410e-03 9.156316760050138281e-01 -1.327830910559650590e+02 -3.383476173277831123e+00
-6.575190556604283698e-02 9.355019154946039306e-01 -1.327830825166059583e+02 -3.404945183173389900e+00
-1.687313596151352596e-02 9.354463598861442186e-01 -1.327830757223935620e+02 -3.404885795525738779e+00
-1.686046383631539802e-03 9.080084912578035850e-01 -1.327830409449393869e+02 -3.375115720062042524e+00
-7.562794191172511615e-02 8.979247158148212504e-01 -1.327829690602922028e+02 -3.363948219291259090e+00
-8.116262866713067070e-02 9.086366056577358519e-01 -1.327829318229957778e+02 -3.375807230391747016e+00
-6.450554662748034240e-02 8.895606326666991581e-01 -1.327827257109996708e+02 -3.354589659568411264e+00
-3.124835246595048660e-02 8.852608709404752307e-01 -1.327826752816995963e+02 -3.349744360895188677e+00
-7.508182103254974413e-03 8.975555467803862930e-01 -1.327826162939039705e+02 -3.363536998909361309e+00
-2.375674100049428306e-02 9.383445320987175986e-01 -1.327826097671267576e+02 -3.407979176474511540e+00
-5.008105805018679690e-02 8.850330665895471682e-01 -1.327825862507232841e+02 -3.349486997586919923e+00
-7.897488735423213724e-02 9.228993377387594288e-01 -1.327825807527918869e+02 -3.391382158583023276e+00
-2.738306715822452775e-03 9.051431772625457839e-01 -1.327824336457310608e+02 -3.371955128005436286e+00
-6.103370156092477461e-02 9.375429492347094884e-01 -1.327823595034684558e+02 -3.407124559211192505e+00
-4.551372873501809135e-02 9.409933610537787319e-01 -1.327823173856540393e+02 -3.410798074256245371e+00
-2.192732887902843625e-02 9.375418995108876219e-01 -1.327818316204018174e+02 -3.407123439556450251e+00
-1.124189458177593526e-02 8.942506685257590737e-01 -1.327816100247657118e+02 -3.359848115620433617e+00
-4.269881672193769767e-02 8.845372675186768952e-01 -1.327813529457539801e+02 -3.348926636606305074e+00
-2.661492036617448334e-02 8.865725937916490995e-01 -1.327811267892724914e+02 -3.351225000150427569e+00
-2.639825911560864449e-02 9.389049708356848045e-01 -1.327810443827255540e+02 -3.408576261467999746e+00
-7.874503645443307887e-02 9.226243430911661436e-01 -1.327809286206629054e+02 -3.391084145989107679e+00
-7.733544305553305409e-02 9.008437680126180069e-01 -1.327806945969889512e+02 -3.367193834039889921e+00
-3.849922999638460963e-02 9.407640762359528175e-01 -1.327803365396129891e+02 -3.410554382041279808e+00
-7.655872766811090691e-02 9.258617336523631280e-01 -1.327802945677814250e+02 -3.394586897686252769e+00
-3.259777725597066272e-02 8.853794769270978415e-01 -1.327802279201166584e+02 -3.349878330492055412e+00
-2.597360269847171638e-02 8.869067328915023474e-01 -1.327801648725936161e+02 -3.351601817741452827e+00
-8.066095823069752146e-02 9.164882456622823748e-01 -1.327799103635130678e+02 -3.384411231850743551e+00
-8.517688539365429745e-03 9.284858559090872765e-01 -1.327797819158006689e+02 -3.397417137306002033e+00
-6.645944065322015315e-02 8.911456748958195284e-01 -1.327797654887800149e+02 -3.356369899960671255e+00
-7.883348112128450713e-02 9.219066664682966650e-01 -1.327797282795461058e+02 -3.390305978904504247e+00
-1.643787118848587595e-02 8.910596222555522417e-01 -1.327796937025138959e+02 -3.356273331242721980e+00
-4.892805136852931835e-03 9.237331618551017920e-01 -1.327796708276114259e+02 -3.392285233962877733e+00
-4.055736880699444685e-02 8.848027528346837922e-01 -1.327793955221072508e+02 -3.349226731912968269e+00
-6.851628641808515940e-02 8.925209679291423726e-01 -1.327793251170922701e+02 -3.357911996754822326e+00
-1.730469753087485185e-02 9.349417777737603075e-01 -1.327792745365181304e+02 -3.404346247488125421e+00
-5.619090462312775064e-02 9.386452452449662864e-01 -1.327792654252723707e+02 -3.408299597131514425e+00
-9.967462996866360142e-03 8.959215401971288850e-01 -1.327791477329952272e+02 -3.361714832295428224e+00
-2.962966427175168019e-02 8.861102565263486719e-01 -1.327791248180189712e+02 -3.350703375793650185e+00
-9.148384314652627594e-03 9.289340095068976400e-01 -1.327790617706048124e+02 -3.397899692289773732e+00
-4.021989304080760691e-02 8.848629121441717871e-01 -1.327790131394260698e+02 -3.349294721376403494e+00
-1.747769443003208828e-02 8.906257848384996345e-01 -1.327788765646069464e+02 -3.355786334577766539e+00
-7.958962563244550981e-02 9.062294375242171407e-01 -1.327786649612856138e+02 -3.373154506181985646e+00
-5.072492294761054427e-02 9.397531728351318225e-01 -1.327784764897265859e+02 -3.409479248592015566e+00
-4.087526452101376828e-02 8.849406827991288527e-01 -1.327783977470748198e+02 -3.349382607574882709e+00
-1.137025762991679401e-02 8.948642273854819917e-01 -1.327783449472632356e+02 -3.360533995420750930e+00
-3.354916833776456185e-03 9.058867860329705701e-01 -1.327782192307399782e+02 -3.372776327905254945e+00
-6.494623599787570367e-02 8.905973998706639971e-01 -1.327781288746871553e+02 -3.355754463256888087e+00
-6.378576229045485046e-02 8.900086244765538224e-01 -1.327780724666987169e+02 -3.355093143001292688e+00
-8.013927746942493824e-02 9.087632765831910042e-01 -1.327779343938321688e+02 -3.375946628360128265e+00
-2.663550879970860014e-02 8.870609936271334206e-01 -1.327778968775254498e+02 -3.351775733798339374e+00
-1.167001576276507913e-02 9.308825328186335346e-01 -1.327777820338434367e+02 -3.399995086088393847e+00
-7.942423005599580366e-02 9.193841869927378285e-01 -1.327777183471278022e+02 -3.387566073854896942e+00
-3.044113034107023830e-03 9.185213415904072143e-01 -1.327776382584674195e+02 -3.386627129548671178e+00
-7.715753644834238978e-02 9.016549542094558500e-01 -1.327775997561055874e+02 -3.368093902640882931e+00
-3.830817447862093494e-02 9.403193761314010413e-01 -1.327775777934253654e+02 -3.410081569298946125e+00
-7.318845732005833937e-02 9.289080849053724664e-01 -1.327775189226349255e+02 -3.397871783995947581e+00
-8.004180744299295436e-02 9.088441597691911955e-01 -1.327773978961728005e+02 -3.376035627980657594e+00
-8.025494894278736857e-02 9.156379633810157737e-01 -1.327773724590697384e+02 -3.383483039962962735e+00
-9.908962480991802269e-03 9.292063950678695061e-01 -1.327772878553132330e+02 -3.398192873108889955e+00
-5.073249417922596344e-02 9.395437132281420078e-01 -1.327771956078411506e+02 -3.409256335853309672e+00
-6.480852792334328150e-02 9.348536384926631193e-01 -1.327771587303401759e+02 -3.404251970563072049e+00
-6.826497989107670195e-02 8.928383853650430080e-01 -1.327768819143373094e+02 -3.358267574962267688e+00
-4.409811154426356711e-03 9.215709866891682589e-01 -1.327767605766894690e+02 -3.389941797887974673e+00
-5.021236783326558928e-02 9.395547467677399789e-01 -1.327767265582685638e+02 -3.409268079292871789e+00
-6.236402617108430246e-02 9.359383165652116476e-01 -1.327766051918803782e+02 -3.405411563099440375e+00
-3.082077012021972734e-03 9.176418661891166950e-01 -1.327763737823602526e+02 -3.385669180424301761e+00
-1.372503245900008953e-02 8.934777619174573138e-01 -1.327762753780118032e+02 -3.358983435456157629e+00
-8.020357652173816521e-02 9.133722728689752657e-01 -1.327762425610976038e+02 -3.381005534232220278e+00
-3.384079978465690322e-03 9.070902490201430135e-01 -1.327762229438890245e+02 -3.374103937842575895e+00
-6.981862592012452740e-02 9.314824321747458002e-01 -1.327761917575972461e+02 -3.400639320046975556e+00
-3.364950048489982054e-02 9.396097374780087996e-01 -1.327759991732669107e+02 -3.409326606059150500e+00
-4.945171712462260311e-02 9.395525270910176641e-01 -1.327759832024332525e+02 -3.409265716812822866e+00
-6.032075570676263820e-02 9.366590645541242877e-01 -1.327758521865056878e+02 -3.406181347391323833e+00
-1.372740252479997917e-02 8.935771693760614642e-01 -1.327757910116399671e+02 -3.359094688285565233e+00
-1.031491010569484876e-02 9.291983746250050968e-01 -1.327757879008476039e+02 -3.398184241573935616e+00
-2.331315452746715589e-02 9.369801783276758833e-01 -1.327757154852796759e+02 -3.406524117514137195e+00
-6.411970377374251462e-02 9.349200742526049268e-01 -1.327756770031206486e+02 -3.404323033451074565e+00
-2.693336194585903981e-03 9.138360982835262991e-01 -1.327755343264018393e+02 -3.381513221731726304e+00
-2.869206142249935802e-03 9.101658967704812087e-01 -1.327754670465332083e+02 -3.377488876937865481e+00
-3.520883258644577629e-02 8.857165972914942120e-01 -1.327754303597600654e+02 -3.350259021718664076e+00
-7.953944618974852221e-02 9.171157310709789900e-01 -1.327753301089636579e+02 -3.385095660376372884e+00
-5.199936070518194897e-02 8.864508493005233136e-01 -1.327752906393898229e+02 -3.351087670334748303e+00
-6.491536268195939596e-02 9.343831318962895205e-01 -1.327750739709322829e+02 -3.403748549472963347e+00
-7.317551506447038390e-02 9.282353393707493128e-01 -1.327749979831063172e+02 -3.397147288994370573e+00
-7.783707542959497627e-03 8.993880397622738831e-01 -1.327749759051968965e+02 -3.365576566128777536e+00
-7.345526799283602637e-02 8.977026576813120773e-01 -1.327748494599303797e+02 -3.363700887202297984e+00
-3.853410885769931182e-02 9.398877726588352743e-01 -1.327748020138357674e+02 -3.409622467246893773e+00
-6.035349589770675621e-03 9.019400368437993087e-01 -1.327747893184031227e+02 -3.368410029751605528e+00
-1.944688384782106150e-02 9.351623373410991036e-01 -1.327747753054163695e+02 -3.404582126941658515e+00
-7.896249757287260307e-02 9.068900992876215428e-01 -1.327747623470445717e+02 -3.373883263199082272e+00
-1.058222147901898870e-02 9.291724712978489675e-01 -1.327747318543717370e+02 -3.398156364116414530e+00
-7.361731212403417601e-03 9.000107244510421323e-01 -1.327747296946875224e+02 -3.366268669208993369e+00
-8.184704168251379086e-03 9.266330521020408328e-01 -1.327746803417370529e+02 -3.395419632547566735e+00
